"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter;__"	"spawn_night"	".L"	"spawn_night.L"	1.519991468808	-0.636837771972763	0.21329960390699	7.21667170466844e-12	2.82893530823003e-09	7.21667170466844e-12	2.18809486085547e-09	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Thalassolituus;s__uncultured_bacterium"	"stage"	".L"	"stage.L"	1.6629593736073	-0.537116515813324	0.230934321171148	7.58348939200459e-12	2.83116937301505e-09	7.58348939200459e-12	2.18982284157695e-09	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas_phenolica"	"stage"	".L"	"stage.L"	1.80509572135755	-0.537116515813324	0.250914440216472	9.21251963603709e-12	3.28300699756958e-09	9.21251963603709e-12	2.53930541240586e-09	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;__;__"	"spawn_night"	".L"	"spawn_night.L"	1.31988113999582	-0.636837771972763	0.192643384489871	1.49718015762801e-11	5.10343149382765e-09	1.49718015762801e-11	3.94734803298098e-09	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Psychrosphaera;__"	"spawn_night"	".L"	"spawn_night.L"	1.21061645744741	-0.636837771972763	0.185343496937382	3.31756844218489e-11	1.08373902444707e-08	3.31756844218489e-11	8.38238959725383e-09	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Neptuniibacter;__"	"spawn_night"	".L"	"spawn_night.L"	1.99742627305669	-0.636837771972763	0.298459849184874	7.0642602878479e-11	2.2153520262691e-08	7.0642602878479e-11	1.71350697542039e-08	NA	"abundance"	63	62
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;__"	"spawn_night"	".L"	"spawn_night.L"	2.85081405822641	-0.636837771972763	0.406002669761624	1.58598245647568e-10	4.78234709952666e-08	1.58598245647568e-10	3.69899908310327e-08	NA	"abundance"	63	55
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;__;__"	"stage"	".L"	"stage.L"	2.24092373660982	-0.537116515813324	0.340192728086985	1.84696258287431e-10	5.3630320924943e-08	1.84696258287431e-10	4.14814114909253e-08	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;s__uncultured_bacterium"	"spawn_night"	".L"	"spawn_night.L"	2.02244846210778	-0.636837771972763	0.321457265679841	2.84033685460372e-10	7.95294319289042e-08	2.84033685460372e-10	6.15135810225606e-08	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Amphritea;s__uncultured_bacterium"	"stage"	".L"	"stage.L"	1.21870579935514	-0.537116515813324	0.203616576774328	3.34131833312767e-10	9.03308128680033e-08	3.34131833312767e-10	6.98681185244352e-08	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_marine"	"spawn_night"	".L"	"spawn_night.L"	1.84403410967897	-0.636837771972763	0.300018095767645	5.27631938140871e-10	1.37887813167481e-07	5.27631938140871e-10	1.06652002429541e-07	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;s__Aestuariibacter_aggregatus"	"spawn_night"	".L"	"spawn_night.L"	0.75245752887728	-0.636837771972763	0.137786456076702	7.20107529161851e-10	1.82117517052546e-07	7.20107529161851e-10	1.40862324414112e-07	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Oceanospirillum;s__uncultured_Oceanospirillum"	"spawn_night"	".L"	"spawn_night.L"	-3.61403707746623	-0.636837771972763	0.380393675208424	9.07399044791646e-10	2.22312765973953e-07	9.07399044791646e-10	1.71952118988017e-07	NA	"abundance"	63	62
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;s__Algicola_bacteriolytica"	"spawn_night"	".L"	"spawn_night.L"	-3.93974680185221	-0.636837771972763	0.43325373203974	1.27224708545981e-09	3.02255065151664e-07	1.27224708545981e-09	2.33785040188736e-07	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Marinobacterium;s__Neptuniibacter_sp."	"spawn_night"	".L"	"spawn_night.L"	-3.50667729715637	-0.636837771972763	0.377340010950144	1.83316462010197e-09	4.22706194752924e-07	1.83316462010197e-09	3.26950301655833e-07	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;s__Aestuariibacter_aggregatus"	"stage"	".L"	"stage.L"	0.597417609126584	-0.537116515813324	0.127666361935075	6.46423270467267e-09	1.44798812584668e-06	6.46423270467267e-09	1.11997448917529e-06	NA	"abundance"	63	63
"d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22;s__uncultured_bacterium"	"spawn_night"	".L"	"spawn_night.L"	-4.31825355474077	-0.636837771972763	0.514621124111268	8.28557755738757e-09	1.80441466805329e-06	8.28557755738757e-09	1.39565950855551e-06	NA	"abundance"	63	57
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Thalassolituus;s__uncultured_bacterium"	"spawn_night"	".L"	"spawn_night.L"	1.23627254651947	-0.636837771972763	0.249240451582958	1.2112235325823e-08	2.56648445822843e-06	1.2112235325823e-08	1.98509716258893e-06	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;__;__"	"spawn_night"	".L"	"spawn_night.L"	-2.62010436579182	-0.636837771972763	0.269591929349769	1.38643361236035e-08	2.86043145286977e-06	1.38643361236035e-08	2.21245616456662e-06	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium"	"stage"	".L"	"stage.L"	1.08021141231387	-0.537116515813324	0.2201379510042	1.75716863282105e-08	3.53235950803001e-06	1.75716863282105e-08	2.73217194600688e-06	NA	"abundance"	63	61
"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;f__Actinomarinaceae;g__Candidatus_Actinomarina;__"	"stage"	".L"	"stage.L"	-2.67253041953843	-0.537116515813324	0.304597439005588	2.08879622487501e-08	4.0516224625715e-06	2.08879622487501e-08	3.13380594553999e-06	NA	"abundance"	63	60
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__;__"	"stage"	".L"	"stage.L"	1.13093448016443	-0.537116515813324	0.231559268860469	2.11883317557948e-08	4.0516224625715e-06	2.11883317557948e-08	3.13380594553999e-06	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Nitrincolaceae;s__uncultured_gamma"	"spawn_night"	".L"	"spawn_night.L"	1.22256112160631	-0.636837771972763	0.253642548082101	2.21368530173294e-08	4.13221256323482e-06	2.21368530173294e-08	3.19613992135917e-06	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Amphritea;s__uncultured_bacterium"	"spawn_night"	".L"	"spawn_night.L"	1.01827611815402	-0.636837771972763	0.21975723351835	2.46804521264465e-08	4.49987778305444e-06	2.46804521264465e-08	3.4805177138319e-06	NA	"abundance"	63	63
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__Tenacibaculum_litopenaei"	"stage"	".L"	"stage.L"	1.70641647752008	-0.537116515813324	0.323496397568539	3.62003075293771e-08	6.45023661432537e-06	7.24006137482918e-08	9.34121961212003e-06	NA	"abundance"	63	55
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__"	"spawn_night"	".L"	"spawn_night.L"	1.75019159609066	-0.636837771972763	0.333635228188518	4.28968540688857e-08	7.47358524222363e-06	4.28968540688857e-08	5.9119664334937e-06	NA	"abundance"	63	50
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Shimia;__"	"stage"	".L"	"stage.L"	1.50407790899066	-0.537116515813324	0.305379164334993	5.57310582127712e-08	9.49851079104623e-06	5.57310582127712e-08	7.510069711161e-06	NA	"abundance"	63	62
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Pontibacterium;s__uncultured_bacterium"	"spawn_night"	".L"	"spawn_night.L"	-3.79573523112885	-0.636837771972763	0.473414655818788	6.090400872516e-08	1.01593069873458e-05	6.090400872516e-08	8.0287371502037e-06	NA	"abundance"	63	55
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__"	"spawn_night"	".L"	"spawn_night.L"	2.10948885508066	-0.636837771972763	0.393721887700156	7.03787519373833e-08	1.14951961497726e-05	1.40757498921598e-07	1.70710694692114e-05	NA	"abundance"	63	47
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__"	"stage"	".L"	"stage.L"	1.77148185894591	-0.537116515813324	0.339243005857789	7.73893923389224e-08	1.23823027742276e-05	7.73893923389224e-08	9.77685989881719e-06	NA	"abundance"	63	50
"d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_Peredibacter"	"spawn_night"	".L"	"spawn_night.L"	5.79181023051686	-0.636837771972763	0.94624124102991	8.37904190476024e-08	1.2983054109964e-05	8.37904190476024e-08	1.03694918592788e-05	NA	"abundance"	63	44
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Neptuniibacter;__"	"spawn_night"	".Q"	"spawn_night.Q"	-1.7021318654237	-0.077050589221203	0.252064994820187	8.44560917867554e-08	1.2983054109964e-05	1.68912176440679e-07	2.00839889791427e-05	NA	"abundance"	63	62
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonadaceae;s__uncultured_gamma"	"stage"	".L"	"stage.L"	1.6106303468612	-0.537116515813324	0.325506440041037	1.44657766876222e-07	2.18099402367227e-05	2.89315512826574e-07	3.37386398034681e-05	NA	"abundance"	63	52
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;__"	"stage"	".L"	"stage.L"	-2.35168246756065	-0.537116515813324	0.291469350263749	3.01026614968336e-07	4.45292200255048e-05	3.01026614968336e-07	3.44419885503394e-05	NA	"abundance"	63	62
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__"	"stage"	".L"	"stage.L"	1.73063675850343	-0.537116515813324	0.354591522875299	3.6801991898372e-07	5.31225833067982e-05	7.36039702528779e-07	7.5649911120924e-05	NA	"abundance"	63	47
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;s__unidentified_marine"	"stage"	".L"	"stage.L"	-1.86083227254319	-0.537116515813324	0.201394028842818	3.72671183912487e-07	5.31225833067982e-05	3.72671183912487e-07	4.18495936897282e-05	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__"	"spawn_night"	".L"	"spawn_night.L"	3.12089672629585	-0.636837771972763	0.627542119005389	5.8149463622037e-07	8.14092490708518e-05	5.8149463622037e-07	6.41124268007331e-05	NA	"abundance"	63	51
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio_mediterranei"	"spawn_night"	".L"	"spawn_night.L"	-2.33938566221026	-0.636837771972763	0.274713125491239	6.21274613754608e-07	8.54525082778267e-05	6.21274613754608e-07	6.7275165317999e-05	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_montiporae"	"stage"	".L"	"stage.L"	3.83744628205552	-0.537116515813324	0.686313615930568	6.8472198266889e-07	9.25555231745534e-05	6.8472198266889e-07	7.28448088228798e-05	NA	"abundance"	63	38
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Amphritea;s__uncultured_bacterium"	"spawn_night"	".Q"	"spawn_night.Q"	-1.18094551427755	-0.077050589221203	0.183934513627474	7.04703425391529e-07	9.36419466960946e-05	7.04703425391529e-07	7.36779581305902e-05	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium"	"spawn_night"	".L"	"spawn_night.L"	0.895091171776553	-0.636837771972763	0.246949818077559	1.05781879478073e-06	0.000138221655851349	2.11563647058086e-06	0.00020692289609036	NA	"abundance"	63	61
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__"	"spawn_night"	".L"	"spawn_night.L"	2.06118666720275	-0.636837771972763	0.456415315170464	1.2513967090344e-06	0.000160835249161143	2.50279185207508e-06	0.000237139527984114	NA	"abundance"	63	49
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__"	"stage"	".L"	"stage.L"	2.42334018111967	-0.537116515813324	0.52198477939481	1.72125458042238e-06	0.000217655417911475	1.72125458042238e-06	0.000173961462928022	NA	"abundance"	63	51
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;__;__"	"stage"	".L"	"stage.L"	1.11985337194598	-0.537116515813324	0.291608958981639	2.02650101055468e-06	0.000252186792424583	2.02650101055468e-06	0.000201454133245961	NA	"abundance"	63	60
"d__Bacteria;__;__;__;__;__;__"	"spawn_night"	".L"	"spawn_night.L"	0.608532469721431	-0.636837771972763	0.198063904101005	2.17508008082401e-06	0.000266447309900941	2.17508008082401e-06	0.000209360089049473	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus"	"stage"	".L"	"stage.L"	1.10469546470604	-0.537116515813324	0.285341893414436	2.53489354484771e-06	0.000305747159870862	5.06978066401012e-06	0.000452105146272903	NA	"abundance"	63	52
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Marinomonadaceae;g__Marinomonas;s__Marinomonas_communis"	"spawn_night"	".Q"	"spawn_night.Q"	0.465683051473542	-0.077050589221203	0.0759666815234438	2.61051045802319e-06	0.000310096999862148	2.61051045802319e-06	0.000243540544883886	NA	"abundance"	63	63
"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;__"	"stage"	".L"	"stage.L"	-2.12671856269874	-0.537116515813324	0.280409540344066	2.66768784329408e-06	0.000312159293901874	2.66768784329408e-06	0.000245103925480837	NA	"abundance"	63	57
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_I;g__Clade_Ia;__"	"stage"	".L"	"stage.L"	-2.069855913056	-0.537116515813324	0.274450935649444	3.14782203303388e-06	0.000362925363808612	3.14782203303388e-06	0.000284901385198768	NA	"abundance"	63	60
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;s__uncultured_bacterium"	"spawn_night"	".L"	"spawn_night.L"	1.74050774048368	-0.636837771972763	0.413879398208299	5.59073155947942e-06	0.000635236745308966	5.59073155947942e-06	0.00049133617647367	NA	"abundance"	63	39
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Oleispira;s__uncultured_bacterium"	"spawn_night"	".Q"	"spawn_night.Q"	-1.83306688612435	-0.077050589221203	0.344867768155034	6.66364532286856e-06	0.000746328276161279	6.66364532286856e-06	0.000577262074826785	NA	"abundance"	63	63
"d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Halobacteriovorax;s__Bacteriovorax_sp."	"spawn_night"	".L"	"spawn_night.L"	6.99380607353657	-0.636837771972763	1.42033411530953	7.16235868480908e-06	0.000790885804069059	7.16235868480908e-06	0.000611725958657497	NA	"abundance"	63	41
"d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22;s__uncultured_bacterium"	"stage"	".L"	"stage.L"	1.95424244228014	-0.537116515813324	0.483939083957137	7.43028872429718e-06	0.00080907588331236	7.43028872429718e-06	0.00062579542811303	NA	"abundance"	63	57
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;__"	"stage"	".L"	"stage.L"	0.958783371859549	-0.537116515813324	0.283044427686153	8.42286869096043e-06	0.000904593021056572	1.68456664372039e-05	0.001326650925652	NA	"abundance"	63	59
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_ganghwensis"	"stage"	".L"	"stage.L"	1.57163432621607	-0.537116515813324	0.404022537440485	9.62801576054328e-06	0.00102004923733323	1.92559388223991e-05	0.00147807611416491	NA	"abundance"	63	50
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas_phenolica"	"spawn_night"	".L"	"spawn_night.L"	-2.08635620293439	-0.636837771972763	0.270804391790213	1.04278026011873e-05	0.00109005296524411	1.04278026011873e-05	0.000866221848953418	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio_fortis"	"spawn_night"	".L"	"spawn_night.L"	-1.75555087642956	-0.636837771972763	0.195362926470968	1.23161405345407e-05	0.0012705071288263	1.23161405345407e-05	0.00100925778650614	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__;__"	"stage"	".L"	"stage.L"	0.896134265836203	-0.537116515813324	0.279166876210659	1.28691150068638e-05	0.00131030989160795	1.28691150068638e-05	0.00104051084535496	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;__"	"stage"	".Q"	"stage.Q"	-0.898155352898949	-0.1470969799374	0.14433037892315	1.45991144409052e-05	0.00146739816944483	1.45991144409052e-05	0.00116485565749539	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;s__Algicola_bacteriolytica"	"stage"	".L"	"stage.L"	1.41426502192887	-0.537116515813324	0.40143225494904	1.83821442715226e-05	0.00182425330492073	1.83821442715226e-05	0.00142909388285273	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Thalassobius;__"	"stage"	".L"	"stage.L"	0.796702771342059	-0.537116515813324	0.262819415384692	1.93085586109865e-05	0.00189223874387667	3.86167444015373e-05	0.00272767589343571	NA	"abundance"	63	61
