"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	1.53089599817428	-0.373904837490893	0.232374246148974	2.24284146810305e-10	1.67356752456271e-07	2.24284146810305e-10	1.23641733296154e-07	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;__"	"hpf"	"hpf"	"hpf"	0.683141523729414	-0.373904837490893	0.123587670902379	1.41407996423482e-09	9.67230695536614e-07	1.41407996423482e-09	7.1458174192666e-07	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Marine_Methylotrophic_Group_3;s__uncultured_bacterium"	"leachate"	".Q"	"leachate.Q"	-2.86949612345123	-0.204339260670676	0.33550439560538	6.91731316670996e-09	4.3674851132581e-06	6.91731316670996e-09	3.22666054176378e-06	NA	"abundance"	63	44
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_montiporae"	"hpf"	"hpf"	"hpf"	1.94725333080073	-0.373904837490893	0.319163444401895	8.91201357156035e-08	5.22498624252624e-05	8.91201357156035e-08	3.86017502128157e-05	NA	"abundance"	63	38
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	0.607463529184372	-0.373904837490893	0.139799864975537	1.0586174870042e-07	5.79275488888698e-05	1.0586174870042e-07	4.27963762746231e-05	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Amphritea;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	0.730211808029972	-0.373904837490893	0.164496430012753	1.29647001023692e-07	6.65089115251538e-05	1.29647001023692e-07	4.91362133879791e-05	NA	"abundance"	63	63
"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;f__Actinomarinaceae;g__Candidatus_Actinomarina;__"	"hpf"	"hpf"	"hpf"	-1.59697478558371	-0.373904837490893	0.186372775967838	1.66542332813435e-07	8.04105569254515e-05	1.66542332813435e-07	5.94066297753336e-05	NA	"abundance"	63	60
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;s__Aestuariibacter_aggregatus"	"hpf"	"hpf"	"hpf"	0.381982566996539	-0.373904837490893	0.100690480419997	1.76356615644302e-07	8.04186167338017e-05	1.76356615644302e-07	5.94125842926137e-05	NA	"abundance"	63	63
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__Tenacibaculum_litopenaei"	"hpf"	"hpf"	"hpf"	0.917262000227768	-0.373904837490893	0.198855674477479	2.20570278153254e-07	9.52863601622056e-05	4.4114050765526e-07	0.000133753801921075	NA	"abundance"	63	55
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;__"	"hpf"	"hpf"	"hpf"	-1.44611639185772	-0.373904837490893	0.166362845029199	2.92038006666218e-07	0.000119852397935816	2.92038006666218e-07	9.32062353907339e-05	NA	"abundance"	63	62
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;__;__"	"hpf"	"hpf"	"hpf"	1.1305061731306	-0.373904837490893	0.2614058835153	1.01976117239388e-06	0.000398580938238524	1.01976117239388e-06	0.000294468178542691	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Marine_Methylotrophic_Group_3;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	0.81940307979927	-0.373904837490893	0.187696160490919	1.11527200719053e-06	0.000416097847046356	2.2305427705494e-06	0.000614818698209617	NA	"abundance"	63	44
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;__;__"	"hpf"	"hpf"	"hpf"	0.611775638090694	-0.373904837490893	0.181137573167121	6.5342147308467e-06	0.00233186237003434	1.30683867657312e-05	0.00316986789389577	NA	"abundance"	63	60
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas_phenolica"	"hpf"	"hpf"	"hpf"	0.844199303951349	-0.373904837490893	0.23575860117244	8.73964767977853e-06	0.00298895950648426	8.73964767977853e-06	0.0023042271100077	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__;__"	"hpf"	"hpf"	"hpf"	0.808640284376505	-0.373904837490893	0.229364994310832	9.57460762507356e-06	0.00302262997640784	9.57460762507356e-06	0.00241918419326859	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus"	"hpf"	"hpf"	"hpf"	0.585122155722813	-0.373904837490893	0.174465134889715	9.29769659407942e-06	0.00302262997640784	1.85953067409969e-05	0.00402721214562161	NA	"abundance"	63	52
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;__"	"hpf"	"hpf"	"hpf"	0.429146231848901	-0.373904837490893	0.141149442469608	1.03259875221529e-05	0.00313910020673447	2.06518684182874e-05	0.00431837689960327	NA	"abundance"	63	52
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella;__"	"hpf"	"hpf"	"hpf"	-1.30710150959194	-0.373904837490893	0.176145513854875	1.49777713764898e-05	0.00439062669493673	1.49777713764898e-05	0.00349327713950132	NA	"abundance"	63	54
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;s__unidentified_marine"	"hpf"	"hpf"	"hpf"	-1.04825409834862	-0.373904837490893	0.120101029548704	1.71694128008326e-05	0.0048595358713529	1.71694128008326e-05	0.00385612293423144	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__"	"hpf"	"hpf"	"hpf"	0.84333201508285	-0.373904837490893	0.238588033722209	1.80143945366362e-05	0.00492873834522367	3.6028464554862e-05	0.00704763255034461	NA	"abundance"	63	50
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__"	"hpf"	"hpf"	"hpf"	1.38479129490476	-0.373904837490893	0.363944762202516	2.63345560567174e-05	0.00697271084237215	2.63345560567174e-05	0.00532309159759781	NA	"abundance"	63	51
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonadaceae;s__uncultured_gamma"	"hpf"	"hpf"	"hpf"	0.864348719294673	-0.373904837490893	0.253135696107917	2.74699965125969e-05	0.00704605410548109	5.49392384244853e-05	0.0100955012668509	NA	"abundance"	63	52
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__;__"	"hpf"	"hpf"	"hpf"	0.478872371196642	-0.373904837490893	0.172280638012751	3.4751936645705e-05	0.00864375442387716	6.95026655943093e-05	0.0123960048283497	NA	"abundance"	63	61
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	1.61943414184297	0	0.39838566252254	4.80343107844266e-05	0.0115960477328992	9.60663142738407e-05	0.0161818369376825	NA	"prevalence"	63	39
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;__"	"hpf"	"hpf"	"hpf"	0.470734752390078	-0.373904837490893	0.174376056943898	5.21295387030385e-05	0.0118855348242928	0.000104256359917272	0.0166371201720615	NA	"abundance"	63	59
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_I;g__Clade_Ia;__"	"hpf"	"hpf"	"hpf"	-1.15823708539457	-0.373904837490893	0.159502993447909	5.20333909258541e-05	0.0118855348242928	5.20333909258541e-05	0.00986032758044936	NA	"abundance"	63	60
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__uncultured;__"	"hpf"	"hpf"	"hpf"	0.136918985226131	-0.373904837490893	0.0908067340560769	7.34577631903433e-05	0.0162957113585497	7.34577631903433e-05	0.0127270821710355	NA	"abundance"	63	63
"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;__"	"hpf"	"hpf"	"hpf"	-1.2721016644871	-0.373904837490893	0.196889790291087	9.91619613619488e-05	0.0208697789450994	9.91619613619488e-05	0.0162518414513205	NA	"abundance"	63	57
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__uncultured;s__uncultured_Oceanospirillaceae"	"hpf"	"hpf"	"hpf"	0.127212231393471	-0.373904837490893	0.0924866686106158	0.000111990751893831	0.0229805022886142	0.000111990751893831	0.0174131261406203	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Neptuniibacter;s__Neptuniibacter_caesariensis"	"hpf"	"hpf"	"hpf"	-1.10779755247706	-0.373904837490893	0.158233993891967	0.000155851026185982	0.0312006151935255	0.000155851026185982	0.0236270155697949	NA	"abundance"	63	48
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Shimia;__"	"hpf"	"hpf"	"hpf"	1.05391751666683	-0.373904837490893	0.345847126001287	0.000173575608002574	0.0333733140711768	0.000347121087513455	0.0489521459228277	NA	"abundance"	63	62
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_III;g__Clade_III;__"	"hpf"	"hpf"	"hpf"	-0.977093342112203	-0.373904837490893	0.128763117227206	0.000174835831513231	0.0333733140711768	0.000174835831513231	0.0258586459096643	NA	"abundance"	63	63
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__"	"hpf"	"hpf"	"hpf"	0.895816075049912	-0.373904837490893	0.298895347465338	0.000200083697762476	0.0373247043462365	0.000400127362038843	0.0551448255318987	NA	"abundance"	63	47
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;__;__"	"hpf"	"hpf"	"hpf"	0.198480716921491	-0.373904837490893	0.124708903092392	0.000263418723212894	0.0480475751140318	0.000263418723212894	0.0380326461324521	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_ganghwensis"	"hpf"	"hpf"	"hpf"	0.843919186379646	-0.373904837490893	0.298847528178902	0.000307727474878727	0.0524644005843074	0.000615360253558659	0.0775083585718534	NA	"abundance"	63	50
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Pseudoteredinibacter;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	0.485323236864081	-0.373904837490893	0.198334844627746	0.000308939906200734	0.0524644005843074	0.000617784368535824	0.0775083585718534	NA	"abundance"	63	41
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Marine_Methylotrophic_Group_3;s__uncultured_bacterium"	"leachate"	".L:hpf"	"leachate.L:hpf"	1.4837775879644	-0.0711832190906725	0.357122178524683	0.000313201221811776	0.0524644005843074	0.000626304348618208	0.0775083585718534	NA	"abundance"	63	44
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__Cytophaga_sp."	"hpf"	"hpf"	"hpf"	0.562217769800967	-0.373904837490893	0.224036520878396	0.000332085889042433	0.0545152195452058	0.000664061497047165	0.0805373783618801	NA	"abundance"	63	46
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter;__"	"hpf"	"hpf"	"hpf"	-1.35867193580369	0	0.379234588651786	0.000340101681104658	0.0547363646766084	0.000680087693055825	0.0808637602096181	NA	"prevalence"	63	37
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;__;__"	"hpf"	"hpf"	"hpf"	0.716277162410952	-0.373904837490893	0.264416918133399	0.000359883763795366	0.0568062679467762	0.000719638011267287	0.0839208634677852	NA	"abundance"	63	43
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Marine_Methylotrophic_Group_3;s__uncultured_bacterium"	"leachate"	".C"	"leachate.C"	1.12001968889306	-0.158125482816748	0.315733870610359	0.000381138613110732	0.0579494135502368	0.00076213195957906	0.0856084350247193	NA	"abundance"	63	44
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Oleibacter;s__Oleibacter_marinus"	"hpf"	"hpf"	"hpf"	0.412250069676215	-0.373904837490893	0.192487865976113	0.000383784386952302	0.0579494135502368	0.000767421483448935	0.0856084350247193	NA	"abundance"	63	62
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__uncultured;s__gamma_proteobacterium"	"hpf"	"hpf"	"hpf"	1.70041407137707	0	0.479272534772343	0.000388306255514501	0.0579494135502368	0.00077646172928093	0.0856084350247193	NA	"prevalence"	63	14
"d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__uncultured;g__uncultured;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	-2.2977269201648	-0.373904837490893	0.454517369245923	0.000465578386160015	0.0682404891714536	0.000465578386160015	0.0627392740816518	NA	"abundance"	63	29
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Umboniibacter;__"	"hpf"	"hpf"	"hpf"	-1.66154382886925	-0.373904837490893	0.323170130114799	0.000546963498671893	0.0787627438087526	0.000546963498671893	0.0721040577379643	NA	"abundance"	63	38
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_ganghwensis"	"hpf"	"hpf"	"hpf"	2.04425683665109	0	0.597559247628011	0.000623887790841374	0.0882908790901034	0.000615360253558659	0.0775083585718534	NA	"prevalence"	63	50
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudophaeobacter;__"	"hpf"	"hpf"	"hpf"	0.595114749771984	-0.373904837490893	0.254770529026604	0.000800894657080331	0.111419378734159	0.00160114788190892	0.164565436540605	NA	"abundance"	63	47
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae;g__Idiomarina;__"	"leachate"	".Q"	"leachate.Q"	3.02361594119619	-0.204339260670676	0.683689155209653	0.000877730976835966	0.12007359763116	0.00175469154200423	0.17443359853629	NA	"abundance"	63	18
"d__Bacteria;__;__;__;__;__;__"	"hpf"	"hpf"	"hpf"	-0.870376957601476	-0.373904837490893	0.118860493285299	0.000927771835919744	0.122825019826278	0.000927771835919744	0.100464435946738	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Donghicola;s__Donghicola_tyrosinivorans"	"hpf"	"hpf"	"hpf"	0.228781461020227	-0.373904837490893	0.152240948283029	0.000921725713915356	0.122825019826278	0.00184260184953902	0.180218348638784	NA	"abundance"	63	56
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium"	"leachate"	".L"	"leachate.L"	-1.07987942615568	-0.0835119858870094	0.249147689998059	0.00108269403870742	0.141059566185881	0.00108269403870742	0.115183450012663	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Ectothiorhodospiraceae;g__uncultured;s__uncultured_marine"	"hpf"	"hpf"	"hpf"	-1.21063909094554	-0.373904837490893	0.231723085608489	0.00159147672999849	0.204106890622306	0.00159147672999849	0.164565436540605	NA	"abundance"	63	44
"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;__"	"hpf"	"hpf"	"hpf"	-0.956054888200205	-0.373904837490893	0.157460864576017	0.00174302685117356	0.220104067606655	0.00174302685117356	0.17443359853629	NA	"abundance"	63	55
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_loyana"	"hpf"	"hpf"	"hpf"	0.286732707417621	-0.373904837490893	0.182867893573141	0.00178458226402478	0.221937139744173	0.00356597979419249	0.332678484184358	NA	"abundance"	63	51
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Thalassobius;__"	"hpf"	"hpf"	"hpf"	0.463425888571446	-0.373904837490893	0.243329628565219	0.00187635658464558	0.229867684280163	0.00374919245525841	0.344471258313439	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio_mediterranei"	"hpf"	"hpf"	"hpf"	-1.18339816930054	-0.373904837490893	0.23759152977319	0.00200951964034002	0.242560841292807	0.00200951964034002	0.193424239667014	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;__"	"hpf"	"hpf"	"hpf"	-0.0188764949347681	-0.373904837490893	0.0785135754363196	0.00215803080327559	0.253044526189801	0.00215803080327559	0.204473418610362	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;s__uncultured_Alteromonas"	"hpf"	"hpf"	"hpf"	0.209838226370591	-0.373904837490893	0.160998660256924	0.00213566048673464	0.253044526189801	0.00426675992775467	0.386173614953796	NA	"abundance"	63	52
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Aestuariicella;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	0.497041836010091	-0.373904837490893	0.26152965045767	0.00230969061339237	0.267013247249642	0.00461404655605514	0.4114643869988	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas;__"	"leachate"	".Q"	"leachate.Q"	1.63116872896584	-0.204339260670676	0.501183000811965	0.00301263414209585	0.338735630661955	0.00601619231971758	0.521174146096677	NA	"abundance"	63	23
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__"	"hpf"	"hpf"	"hpf"	1.21904946573813	0	0.410482621892066	0.00297997999939576	0.338735630661955	0.000400127362038843	0.0551448255318987	NA	"prevalence"	63	47
"d__Bacteria;p__Firmicutes;c__Bacilli;o__Exiguobacterales;f__Exiguobacteraceae;g__Exiguobacterium;__"	"hpf"	"hpf"	"hpf"	-1.14019966767201	-0.373904837490893	0.21920008815804	0.00336239970481733	0.372370533158946	0.00671349367785971	0.564104646443318	NA	"abundance"	63	30
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea;__"	"reads"	"reads"	"reads"	-1.82669691487532	-0.0740482669475549	0.372297650619469	0.00344787530702728	0.372370533158946	0.00688386276992175	0.564104646443318	NA	"abundance"	63	14
"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;__"	"leachate"	".L:hpf"	"leachate.L:hpf"	1.75853326297508	0	0.601119588597723	0.0034398058171446	0.372370533158946	0.00686777937022955	0.564104646443318	NA	"prevalence"	63	26
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;g__Terasakiella;s__Terasakiella_pusilla"	"hpf"	"hpf"	"hpf"	1.13143707388854	0	0.388986807517673	0.00362961368736665	0.386907391505266	0.00724605327921379	0.585867561135366	NA	"prevalence"	63	42
"d__Eukaryota;__;__;__;__;__;__"	"reads"	"reads"	"reads"	0.565010937955003	-0.0740482669475549	0.204219005670845	0.00396643635816973	0.417391149075092	0.00791714009895605	0.631704441579862	NA	"abundance"	63	56
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__"	"hpf"	"hpf"	"hpf"	-0.994704277594983	0	0.346424672404946	0.00408730940205086	0.424666273063715	0.00815791270595363	0.642462112323413	NA	"prevalence"	63	41
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Thalassolituus;__"	"hpf"	"hpf"	"hpf"	1.18752222098961	-0.373904837490893	0.184171594742032	0.00432264694841811	0.443503576907698	0.00862660862019555	0.670663521446997	NA	"abundance"	63	11
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__"	"hpf"	"hpf"	"hpf"	1.17072769607726	0	0.411526246559961	0.00444332723894455	0.450257160213048	0.00886691132093676	0.680619623419753	NA	"prevalence"	63	49
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium-Methylorubrum;__"	"reads"	"reads"	"reads"	1.11071484787182	0	0.391578656917896	0.00456102533904048	0.456547511985906	0.0091012477259376	0.681433510323687	NA	"prevalence"	63	20
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Thalassolituus;__"	"reads"	"reads"	"reads"	1.06719445104212	-0.0740482669475549	0.141909824120772	0.00485364176298897	0.479984236031487	0.00968372568761451	0.716123324020663	NA	"abundance"	63	11
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Thalassolituus;__"	"leachate"	".Q:hpf"	"leachate.Q:hpf"	1.80661728590762	-0.0712931066554989	0.240249883445224	0.00537646805080294	0.515133539856228	0.0107240296929046	0.76802894620879	NA	"abundance"	63	11
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;__"	"leachate"	".L"	"leachate.L"	-1.90165294086858	0	0.68288331829848	0.00535705510419154	0.515133539856228	0.0106854121689937	0.76802894620879	NA	"prevalence"	63	21
