feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Saccharospirillaceae.g__Litoribrevibacter.s__Litoribrevibacter_euphylliae	hpf	hpf	1.07713078436588	0.121989107448303	63	63	3.14797577437692e-12	1.62645415009474e-10
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.__.__.__.__	hpf	hpf	2.2168016749944	0.253812621031026	63	51	6.97122397320267e-12	3.41223068162025e-10
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.Shigella.__	hpf	hpf	-1.53370174831439	0.181182227490045	63	54	1.14322524516766e-11	5.31599739002964e-10
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Saccharospirillaceae.g__Thalassolituus.s__uncultured_bacterium	hpf	hpf	0.993002276927854	0.11837242289877	63	63	1.69459384518753e-11	7.50462988583048e-10
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__SAR11_clade.f__Clade_III.g__Clade_III.__	hpf	hpf	-0.967702170269331	0.117246929134324	63	63	1.81213188382474e-11	7.66037569071367e-10
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Aquibacter.s__uncultured_bacterium	hpf	hpf	1.77541515989182	0.212692703197633	63	39	2.34599684604918e-11	9.4859872470684e-10
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.g__Neptuniibacter.s__Neptuniibacter_caesariensis	hpf	hpf	-0.867355662321093	0.102745072383918	63	48	2.7114399750915e-11	1.05068299034796e-09
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.g__Amphritea.s__uncultured_bacterium	hpf	hpf	0.803805943899002	0.0976103021411342	63	63	4.49679296860664e-11	1.57013044227936e-09
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Colwelliaceae.g__Thalassotalea.s__Thalassotalea_ganghwensis	hpf	hpf	1.67117911518511	0.207086563436543	63	50	4.55844321952072e-11	1.57013044227936e-09
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Colwelliaceae.g__Thalassotalea.s__uncultured_Colwelliaceae	hpf	hpf	1.12030826785769	0.138812056057512	63	61	4.55755949050664e-11	1.57013044227936e-09
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Thalassobius.__	hpf	hpf	0.727352899986026	0.0880794678123867	63	61	5.37364374837035e-11	1.78481738785158e-09
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__SAR11_clade.f__Clade_I.g__Clade_Ia.__	hpf	hpf	-1.34148366484915	0.167080289485287	63	60	6.82570046905195e-11	2.18893152973045e-09
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__Aestuariicella.s__uncultured_bacterium	hpf	hpf	0.823021931082657	0.101853384352773	63	61	9.68673145923286e-11	2.90601943776986e-09
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Spongiibacteraceae.g__Spongiibacter.__	hpf	hpf	1.4280527342256	0.174650825986311	63	50	9.58355134044068e-11	2.90601943776986e-09
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Enhydrobacter.__	hpf	hpf	-1.24692863752305	0.16412204190309	63	37	3.16978313596705e-10	9.21218223890424e-09
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Cognatishimia.s__uncultured_bacterium	hpf	hpf	0.850088337140496	0.11440171298419	63	61	9.73385937547223e-10	2.74317855126945e-08
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Tenacibaculum.s__Tenacibaculum_litopenaei	hpf	hpf	1.45055232972679	0.200950723608755	63	55	1.06014534691042e-09	2.89980933125497e-08
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Herbaspirillum.__	hpf	hpf	-1.39183146191953	0.197118621271413	63	42	1.96950380568339e-09	5.23325296938728e-08
d__Bacteria.p__Bdellovibrionota.c__Bdellovibrionia.o__Bacteriovoracales.f__Bacteriovoracaceae.g__Halobacteriovorax.s__Bacteriovorax_sp.	hpf	hpf	1.3224667027624	0.187386194894551	63	41	4.27632205079849e-09	1.10471652978961e-07
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Alteromonadaceae.s__uncultured_gamma	hpf	hpf	1.42643672156969	0.206634330675296	63	52	4.65095022608669e-09	1.16902262439476e-07
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Pseudophaeobacter.__	hpf	hpf	1.19414354552143	0.171937450188197	63	47	5.36034923456623e-09	1.3118749442491e-07
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.g__Corallomonas.s__Corallomonas_stylophorae	hpf	hpf	-1.37073510984513	0.198298701872642	63	47	5.5342739435344e-09	1.31971147884282e-07
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Terasakiellaceae.__.__	hpf	hpf	1.44773571313777	0.207184303307034	63	43	5.83568839830533e-09	1.35679755260599e-07
d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.__	hpf	hpf	-1.37952817482231	0.207546889593853	63	57	9.98266392024502e-09	2.26436035264094e-07
d__Bacteria.p__Patescibacteria.c__Gracilibacteria.o__JGI_0000069.P22.f__JGI_0000069.P22.g__JGI_0000069.P22.s__uncultured_bacterium	hpf	hpf	1.49071234248501	0.22315743078378	63	57	1.42237082069912e-08	3.14953538869091e-07
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__SAR11_clade.f__Clade_II.g__Clade_II.__	hpf	hpf	-1.33292797720818	0.203079369676289	63	53	1.62186692160215e-08	3.50775869090698e-07
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Tropicibacter.s__Tropicibacter_phthalicicus	hpf	hpf	1.20069822794165	0.183932714471653	63	52	2.14683547933966e-08	4.53762953587702e-07
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oceanospirillaceae.g__Oceanospirillum.__	hpf	hpf	-0.701889476623008	0.10863039455519	63	63	2.52203410825776e-08	5.2122038237327e-07
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Pseudoalteromonadaceae.__.__	hpf	hpf	1.08411287365961	0.167058591066696	63	63	3.12732590693825e-08	6.3226371596795e-07
d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Mycobacteriaceae.g__Mycobacterium.__	hpf	hpf	-1.07722748404065	0.17227121560969	63	55	5.65433697565024e-08	1.11883689092654e-06
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Tenacibaculum.__	hpf	hpf	0.868413833561322	0.140232310230015	63	59	7.57773134235791e-08	1.43822247926385e-06
d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.g__Malaciobacter.s__uncultured_bacterium	hpf	hpf	-0.665956591358545	0.107330622814079	63	63	7.46024899939808e-08	1.43822247926385e-06
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Pseudoalteromonadaceae.g__Algicola.__	hpf	hpf	0.669231435995852	0.109583345587716	63	63	8.13404048525413e-08	1.51293153025727e-06
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Cognatishimia.__	hpf	hpf	0.992763131188391	0.163229837430359	63	52	1.02085233607434e-07	1.86155425990028e-06
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.g__Marinobacterium.s__Neptuniibacter_sp.	hpf	hpf	-0.598581359580138	0.0968444545056492	63	63	1.09842760557368e-07	1.96449552535293e-06
d__Bacteria.p__Bdellovibrionota.c__Oligoflexia.o__Oligoflexales.f__uncultured.g__uncultured.s__uncultured_bacterium	hpf	hpf	-1.28219858890509	0.212134967442837	63	29	1.29674834180273e-07	2.27542633561612e-06
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Aquabacterium.__	hpf	hpf	-1.21818135139655	0.207351126472425	63	41	1.98534034497748e-07	3.41919726079454e-06
d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.__	hpf	hpf	-1.05128373397435	0.183377004375647	63	62	3.67543188618931e-07	6.21482118937465e-06
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__uncultured.s__gamma_proteobacterium	hpf	hpf	0.507901654951266	0.0896057541194408	63	14	5.03211768575704e-07	8.35690972813222e-06
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Vibrionales.f__Vibrionaceae.g__Photobacterium.__	hpf	hpf	-1.12926102787469	0.198222993433665	63	30	5.48741236092257e-07	8.95314648361051e-06
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Massilia.__	hpf	hpf	-1.34424216888272	0.240618682767795	63	47	5.95092035656382e-07	9.54199298552475e-06
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oleiphilaceae.g__Oleiphilus.s__Oleiphilus_sp.	hpf	hpf	0.914162198297672	0.162778366789093	63	54	8.35555863928893e-07	1.31706263297266e-05
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Pseudoalteromonadaceae.g__Pseudoalteromonas.s__Pseudoalteromonas_phenolica	hpf	hpf	0.823513743109951	0.148752677853216	63	63	8.9281251725978e-07	1.38385940175266e-05
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomonas.__	hpf	hpf	-1.27513464653912	0.233562508891228	63	62	1.41950121687914e-06	2.16415759294688e-05
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.__.__	hpf	hpf	0.871338316474764	0.1625690445404	63	60	1.53609156299334e-06	2.30413734449e-05
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Atopostipes.s__uncultured_bacterium	hpf	hpf	-1.00509514952812	0.190165308128374	63	14	1.8439956938916e-06	2.69283778177624e-05
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Cognatishimia.s__uncultured_bacterium	leachate_mgL	leachate_mgL	-0.600400591625932	0.111170422018302	63	61	1.8531356777815e-06	2.69283778177624e-05
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Stenotrophomonas.__	hpf	hpf	-1.61237617620337	0.301690068396716	63	61	2.16694230781248e-06	3.10039437887016e-05
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Terasakiellaceae.g__uncultured.s__uncultured_bacterium	hpf	hpf	1.07818236097002	0.203869976536519	63	39	2.23557610478644e-06	3.15012996583544e-05
d__Bacteria.p__Bdellovibrionota.c__Bdellovibrionia.o__Bacteriovoracales.f__Bacteriovoracaceae.g__Peredibacter.s__uncultured_Peredibacter	hpf	hpf	1.00855220797449	0.192108634290055	63	44	2.95270544563265e-06	4.09853143946024e-05
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_radioresistens	hpf	hpf	-0.913991042704988	0.179943984378049	63	46	4.30069255415992e-06	5.88182952260107e-05
d__Eukaryota.__.__.__.__.__.__	hpf	hpf	-1.1340264236768	0.225989579439892	63	56	5.53728833915612e-06	7.46330167451477e-05
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Marinomonadaceae.g__Marinomonas.s__Marinomonas_communis	hpf	hpf	-0.231207128664098	0.046413815456046	63	63	6.78112710063341e-06	9.00921171941296e-05
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Parvibaculales.f__PS1_clade.g__PS1_clade.__	hpf	hpf	-1.16947562422468	0.240999582697917	63	41	9.48599526514064e-06	0.000124253177416631
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Pelomonas.__	hpf	hpf	-0.901744995820802	0.188155057279324	63	45	1.2208493798644e-05	0.000157693044899151
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Ralstonia.__	hpf	hpf	-1.22005620605671	0.255003406539227	63	54	1.43449997345114e-05	0.000182751366480762
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae.g__Ponticaulis.s__Ponticaulis_koreensis	hpf	hpf	0.951662298972589	0.202567725933837	63	32	1.91451735487758e-05	0.000240608262167048
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium.__	hpf	hpf	-1.07838793143963	0.23841514787213	63	50	3.40244334407247e-05	0.000416351619735184
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.__.__.__.__	hpf	hpf	0.737486178854998	0.163691093303349	63	61	3.39544347341456e-05	0.000416351619735184
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.__.__	hpf	hpf	-0.933399802620524	0.21135864775006	63	25	4.26429100145316e-05	0.000509915975812291
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Parvibaculales.f__PS1_clade.g__PS1_clade.s__uncultured_Alphaproteobacteria	hpf	hpf	-0.834452393906003	0.188988760900145	63	21	4.27671463584502e-05	0.000509915975812291
d__Bacteria.p__Firmicutes.c__Bacilli.o__Staphylococcales.f__Staphylococcaceae.g__Staphylococcus.__	hpf	hpf	-0.989007528390826	0.224988354979565	63	62	4.57776866252168e-05	0.000538901880524704
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.__	hpf	hpf	-1.30261023108008	0.298212519388567	63	52	5.04111929685441e-05	0.000586030118259325
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Ectothiorhodospirales.f__Ectothiorhodospiraceae.g__uncultured.s__uncultured_marine	hpf	hpf	-1.03192455983879	0.241038737184089	63	44	6.80575268160728e-05	0.000781401233814169
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oleiphilaceae.g__Oleiphilus.s__Oleiphilus_sp.	leachate_mgL	leachate_mgL	-0.678205407472172	0.156617288860267	63	54	7.21264682089419e-05	0.000818019700418487
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.__.__	hpf	hpf	-1.64889488283678	0.383578166248243	63	40	7.73743724832148e-05	0.000866965860354093
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Comamonas.__	hpf	hpf	-0.580080056541242	0.141004803916301	63	13	0.000120336308541002	0.00133229484456109
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.g__Marinobacterium.s__Marinobacterium_jannaschii	hpf	hpf	-0.547745203683833	0.133893339950924	63	38	0.000152242963776006	0.00166571713307866
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__Pseudoteredinibacter.s__uncultured_bacterium	hpf	hpf	0.700194613179871	0.17326347023426	63	41	0.00016562167090101	0.00179102504578999
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Tenacibaculum.s__Cytophaga_sp.	hpf	hpf	0.548269626929913	0.135133357688344	63	46	0.000171644478970279	0.00183482029244091
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Nitrosococcales.f__Methylophagaceae.g__Marine_Methylotrophic_Group_3.__	hpf	hpf	0.552986980885026	0.138017867267125	63	18	0.000183816590206944	0.00194260714650521
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Pseudoalteromonadaceae.g__Psychrosphaera.s__uncultured_bacterium	hpf	hpf	0.939940069216459	0.236018056768054	63	53	0.000205315932078478	0.00214543614419084
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__uncultured.s__uncultured_marine	hpf	hpf	-0.550564664611726	0.139346322379643	63	15	0.000213046916082056	0.00220148479951458
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Mesorhizobium.__	hpf	hpf	-0.63198344773221	0.162658067835629	63	10	0.000257641903512617	0.00263304362930477
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Aestuariibacter.s__Aestuariibacter_aggregatus	hpf	hpf	0.318393882229189	0.0826818444516723	63	63	0.000301410825232339	0.00304687029854429
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Pseudofulvibacter.__	hpf	hpf	0.497298780963975	0.129479120033139	63	13	0.000310163972076122	0.00310163972076122
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Colwelliaceae.g__Thalassotalea.s__Thalassotalea_coralli	hpf	hpf	0.646108676422275	0.168666119693781	63	15	0.000329747528418289	0.00326239575988307
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.__.__	hpf	hpf	-0.815047480005597	0.217285978571668	63	21	0.000398943378601203	0.00390544570630652
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Dokdonia.__	hpf	hpf	0.739904288735183	0.198685450128076	63	38	0.000465924949917069	0.00451364795232161
d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.g__Malaciobacter.s__uncultured_bacterium	leachate_mgL	leachate_mgL	-0.386836734509409	0.10493320378605	63	63	0.000540814054567437	0.00518512444069811
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Sphingobacteriales.f__Sphingobacteriaceae.g__Sphingobacterium.__	hpf	hpf	-1.09667289121648	0.306088704737155	63	35	0.000705169444586702	0.00669191411699625
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Nautella.__	leachate_mgL	leachate_mgL	-0.310399160083624	0.0879108228836615	63	63	0.000863135169740478	0.00810823947331964
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.g__Neptuniibacter.__	hpf	hpf	-0.396848312345881	0.113155344745378	63	62	0.000946884764699196	0.00880602831170252
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.g__Amphritea.s__Amphritea_sp.	hpf	hpf	0.300768749865138	0.0874618579814049	63	13	0.00110697082111501	0.0101928996399699
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Pseudoalteromonadaceae.g__Algicola.s__Algicola_bacteriolytica	hpf	hpf	0.550199177262058	0.160361462769124	63	63	0.00118747319270113	0.0108269614628633
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Paracoccus.__	hpf	hpf	-0.555017060529988	0.163011254971521	63	63	0.00121665111143251	0.0108796685926176
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Thalassobius.__	leachate_mgL	leachate_mgL	-0.290328630823819	0.0847055269555878	63	61	0.00121562936101552	0.0108796685926176
d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_amycolatum	hpf	hpf	-0.86355165974842	0.2577678934724	63	36	0.00142335268998617	0.0126068381113061
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Weeksellaceae.g__Chryseobacterium.__	hpf	hpf	-0.948380619911906	0.28404514627338	63	41	0.00148324385719963	0.0130133659169401
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Alteromonas.__	hpf	hpf	-0.280797276358962	0.083932342513529	63	63	0.00155583014345396	0.0135226358262821
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Erwiniaceae.g__Pantoea.__	hpf	hpf	-0.432284887156947	0.130622941980305	63	14	0.00160656723313578	0.0138343289520025
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.__	hpf	hpf	-0.391100098247355	0.11827575648683	63	14	0.00163936574414457	0.0139872490096739
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Colwelliaceae.g__uncultured.s__Colwellia_sp.	hpf	hpf	0.498063011413734	0.152169546704256	63	19	0.00191759941966193	0.0162124314571418
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Erythrobacter.__	leachate_mgL	leachate_mgL	-0.266885220280338	0.0819354453264124	63	63	0.00202736796143473	0.0168363128733914
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__Umboniibacter.s__uncultured_bacterium	hpf	hpf	-0.501052212415813	0.155039697115108	63	8	0.00202759896969875	0.0168363128733914
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.Caballeronia.Paraburkholderia.__	hpf	hpf	-0.63524990419792	0.198358985011467	63	14	0.00218090576721768	0.0179490474647119
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Saccharospirillaceae.g__Reinekea.s__Reinekea_aestuarii	hpf	hpf	-0.538696226447379	0.168523009454458	63	19	0.00225098452433154	0.0183632948037573
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__Aerococcus.__	hpf	hpf	-0.684735730593449	0.21499871254991	63	18	0.00229793831631074	0.0185833272536434
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_schindleri	hpf	hpf	-0.338648237262468	0.106496742494729	63	9	0.00233168237471552	0.0186936604179779
d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.g__Halarcobacter.__	hpf	hpf	-0.55668428961425	0.174356508769719	63	42	0.00238987127903645	0.0189964127308026
