"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	0.758428580177419	-0.398672675903526	0.120194208612288	3.54383635743178e-12	1.16074270845727e-09	3.54383635743178e-12	8.26531679671781e-10	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__;__"	"hpf"	"hpf"	"hpf"	0.805210809195094	-0.398672675903526	0.128550758371125	4.99884955777848e-12	1.52036438693005e-09	4.99884955777848e-12	1.08260798994174e-09	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Shimia;__"	"hpf"	"hpf"	"hpf"	1.07268628710194	-0.398672675903526	0.165405083683394	1.29719876942578e-11	3.68231490680998e-09	1.29719876942578e-11	2.62207111259931e-09	NA	"abundance"	63	62
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;s__Aestuariibacter_aggregatus"	"hpf"	"hpf"	"hpf"	0.327529820606051	-0.398672675903526	0.0716154798320642	2.57042293026346e-11	6.84053802316362e-09	2.57042293026346e-11	4.87095145284925e-09	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__"	"hpf"	"hpf"	"hpf"	1.17174204785446	-0.398672675903526	0.178455346419424	1.00015210944412e-10	2.50508687177239e-08	1.00015210944412e-10	1.7838007034321e-08	NA	"abundance"	63	50
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas_phenolica"	"hpf"	"hpf"	"hpf"	0.847328153434963	-0.398672675903526	0.148942539060744	1.08445047111212e-10	2.56532783666412e-08	1.08445047111212e-10	1.82669657133997e-08	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;__;__"	"hpf"	"hpf"	"hpf"	1.11744242475801	-0.398672675903526	0.189873131798697	2.28691469041444e-10	5.12509618514984e-08	2.28691469041444e-10	3.64943439017715e-08	NA	"abundance"	63	63
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__"	"hpf"	"hpf"	"hpf"	1.13245886983816	-0.398672675903526	0.180815857804758	4.58302051407235e-10	9.75725067446004e-08	9.16604102604427e-10	1.38957181954831e-07	NA	"abundance"	63	47
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__Tenacibaculum_litopenaei"	"hpf"	"hpf"	"hpf"	0.939103133333169	-0.398672675903526	0.165563542078208	5.50630219910835e-10	1.11646832208587e-07	1.10126043951847e-09	1.59001031077144e-07	NA	"abundance"	63	55
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Marine_Methylotrophic_Group_3;s__uncultured_bacterium"	"leachate"	".L"	"leachate.L"	3.43360908156098	-0.0767333113830802	0.439693568571198	1.17021492595381e-09	2.26489779759605e-07	1.17021492595381e-09	1.61276893431452e-07	NA	"abundance"	63	44
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonadaceae;s__uncultured_gamma"	"hpf"	"hpf"	"hpf"	0.935934688618954	-0.398672675903526	0.167884742919787	1.23395728392736e-09	2.28443048476639e-07	2.46791456633206e-09	3.25335520222557e-07	NA	"abundance"	63	52
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus"	"hpf"	"hpf"	"hpf"	0.712429672108948	-0.398672675903526	0.146259279311648	4.79070532160863e-09	8.49950969142064e-07	9.58141062026637e-09	1.21045154169365e-06	NA	"abundance"	63	52
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;__"	"hpf"	"hpf"	"hpf"	0.538180370992748	-0.398672675903526	0.122946986869615	8.58356849545609e-09	1.46195338614608e-06	1.71671369172345e-08	2.00195227434827e-06	NA	"abundance"	63	52
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;__;__"	"hpf"	"hpf"	"hpf"	0.689946307348731	-0.398672675903526	0.151911485819958	9.08509298266539e-09	1.48785868923805e-06	1.81701858827918e-08	2.04044457765277e-06	NA	"abundance"	63	60
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__"	"hpf"	"hpf"	"hpf"	1.49671474731623	-0.398672675903526	0.267003183927077	1.22837286619948e-08	1.93718950528792e-06	1.22837286619948e-08	1.48977061212673e-06	NA	"abundance"	63	51
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;__"	"hpf"	"hpf"	"hpf"	0.617932932039506	-0.398672675903526	0.145038049256523	2.14346541200239e-08	3.24243556804849e-06	4.28693077806034e-08	4.33265803969298e-06	NA	"abundance"	63	59
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Thalassobius;__"	"hpf"	"hpf"	"hpf"	0.575499184481402	-0.398672675903526	0.139571281758017	2.2083285926117e-08	3.24243556804849e-06	2.2083285926117e-08	2.39130439028524e-06	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Aestuariicella;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	0.628594107381568	-0.398672675903526	0.150025239417103	2.71753913370668e-08	3.85709387710768e-06	2.71753913370668e-08	2.84123401841333e-06	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Marine_Methylotrophic_Group_3;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	1.10947046518002	-0.398672675903526	0.213492853711354	3.08647068150939e-08	4.23941682640871e-06	6.17294126775576e-08	5.84886185119858e-06	NA	"abundance"	63	44
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__;__"	"hpf"	"hpf"	"hpf"	0.581822431598105	-0.398672675903526	0.144902606922005	3.72633198585363e-08	4.95835049867649e-06	7.45266383285177e-08	6.84741719430502e-06	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;__"	"hpf"	"hpf"	"hpf"	-1.399803489323	-0.398672675903526	0.151987697638612	5.77390822246774e-08	7.45009127614171e-06	5.77390822246774e-08	5.64725475178135e-06	NA	"abundance"	63	62
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_montiporae"	"hpf"	"hpf"	"hpf"	1.67702529835709	-0.398672675903526	0.296492695995509	7.05681785731868e-08	8.83762659895968e-06	1.41136352166506e-07	1.18868172158013e-05	NA	"abundance"	63	38
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Marine_Methylotrophic_Group_3;s__uncultured_bacterium"	"leachate"	".Q"	"leachate.Q"	-2.96803851548891	-0.183503631298142	0.420815070111179	8.4199920822254e-08	1.02435217960331e-05	8.4199920822254e-08	7.50865176273748e-06	NA	"abundance"	63	44
"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;f__Actinomarinaceae;g__Candidatus_Actinomarina;__"	"hpf"	"hpf"	"hpf"	-1.43284745153411	-0.398672675903526	0.160331462862972	1.04017237057768e-07	1.23029276497771e-05	1.04017237057768e-07	9.01086465026149e-06	NA	"abundance"	63	60
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__"	"hpf"	"hpf"	"hpf"	0.787535135126825	-0.398672675903526	0.188600984801928	2.95049435010933e-07	3.39546079534203e-05	5.90098782967696e-07	4.70836713146857e-05	NA	"abundance"	63	49
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudophaeobacter;__"	"hpf"	"hpf"	"hpf"	0.739573091738045	-0.398672675903526	0.181594916255972	3.82412389624538e-07	4.28503146058232e-05	7.6482463300984e-07	5.94602124945086e-05	NA	"abundance"	63	47
"d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	1.06771223011107	-0.398672675903526	0.248305872026147	4.65535343730751e-07	5.08269100924496e-05	4.65535343730751e-07	3.81487341132875e-05	NA	"abundance"	63	57
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;s__unidentified_marine"	"hpf"	"hpf"	"hpf"	-1.04324913564104	-0.398672675903526	0.110161949183564	1.85816287807719e-06	0.000197801438371317	1.85816287807719e-06	0.000140848746158251	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;__"	"hpf"	"hpf"	"hpf"	0.0144117436703905	-0.398672675903526	0.060102101670398	2.23613059271816e-06	0.00022670104913795	2.23613059271816e-06	0.000161427332312416	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella;__"	"hpf"	"hpf"	"hpf"	-1.21628436220183	-0.398672675903526	0.143643016905138	2.23564337482211e-06	0.00022670104913795	2.23564337482211e-06	0.000161427332312416	NA	"abundance"	63	54
"d__Bacteria;__;__;__;__;__;__"	"hpf"	"hpf"	"hpf"	-0.995800434838808	-0.398672675903526	0.102133740174066	2.43823289365623e-06	0.000241441759562517	2.43823289365623e-06	0.000171923770548039	NA	"abundance"	63	63
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__Cytophaga_sp."	"hpf"	"hpf"	"hpf"	0.630038163119008	-0.398672675903526	0.186764478186851	4.09948498660829e-06	0.000384372698058744	4.09948498660829e-06	0.000282491783622644	NA	"abundance"	63	46
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_loyana"	"hpf"	"hpf"	"hpf"	0.461155569999818	-0.398672675903526	0.155976888044302	4.15245282073796e-06	0.000384372698058744	8.30488839861149e-06	0.000524592117178959	NA	"abundance"	63	51
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Pseudoteredinibacter;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	0.505715262545695	-0.398672675903526	0.15781757002667	3.99169646146752e-06	0.000384372698058744	7.98337698929441e-06	0.000524592117178959	NA	"abundance"	63	41
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;__;__"	"hpf"	"hpf"	"hpf"	0.784760522373038	-0.398672675903526	0.215538258765631	5.30040283667355e-06	0.000480193942096936	1.06007775790769e-05	0.000655950155505328	NA	"abundance"	63	43
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Oleibacter;s__Oleibacter_marinus"	"hpf"	"hpf"	"hpf"	0.373772523802573	-0.398672675903526	0.145837975430746	5.98848464303648e-06	0.000531228491876028	1.19769334241246e-05	0.000712040434155802	NA	"abundance"	63	62
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium"	"leachate"	".L"	"leachate.L"	-1.26133734399807	-0.0767333113830802	0.233659622447695	7.63907139163874e-06	0.000663819713991791	7.63907139163874e-06	0.000514703654654415	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__uncultured;__"	"hpf"	"hpf"	"hpf"	0.0600589026288485	-0.398672675903526	0.0786144209677319	8.2544087841882e-06	0.000702945452061467	8.2544087841882e-06	0.000524592117178959	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_ganghwensis"	"hpf"	"hpf"	"hpf"	0.629890982368647	-0.398672675903526	0.198533960752703	9.54586101651507e-06	0.000796985808006298	1.90916309095676e-05	0.00107195972070017	NA	"abundance"	63	50
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	0.77504042773775	-0.398672675903526	0.219092411340436	1.02834460885473e-05	0.0008261681782082	2.05667864278312e-05	0.00111354457944972	NA	"abundance"	63	39
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;g__uncultured;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	0.734143748529746	-0.398672675903526	0.21072415390631	1.02404389450124e-05	0.0008261681782082	2.0480773023435e-05	0.00111354457944972	NA	"abundance"	63	39
"d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_Peredibacter"	"hpf"	"hpf"	"hpf"	1.00550167045757	-0.398672675903526	0.271463917725536	1.12157159017407e-05	0.000884379968696518	1.12157159017407e-05	0.000680121012281557	NA	"abundance"	63	44
"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;__"	"hpf"	"hpf"	"hpf"	-1.17668738714964	-0.398672675903526	0.152191074283375	1.27480555715264e-05	0.00096443563010004	1.27480555715264e-05	0.00072928499043147	NA	"abundance"	63	57
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Neptuniibacter;s__Neptuniibacter_caesariensis"	"hpf"	"hpf"	"hpf"	-1.06375993395996	-0.398672675903526	0.124533368447155	1.25071850130336e-05	0.00096443563010004	1.25071850130336e-05	0.000729265095375344	NA	"abundance"	63	48
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	1.96719157314197	-0.155594208870977	0.485917336594584	1.29104816617431e-05	0.00096443563010004	2.05667864278312e-05	0.00111354457944972	NA	"prevalence"	63	39
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_montiporae"	"hpf"	"hpf"	"hpf"	1.88337165470774	-0.155594208870977	0.470135253506489	1.47540693014037e-05	0.00108315219112719	1.41136352166506e-07	1.18868172158013e-05	NA	"prevalence"	63	38
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;s__Algicola_bacteriolytica"	"hpf"	"hpf"	"hpf"	0.626393591774209	-0.398672675903526	0.218019312934143	2.50022453928109e-05	0.00180439933699303	2.50022453928109e-05	0.00132994400054391	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;__;__"	"hpf"	"hpf"	"hpf"	0.152126742302794	-0.398672675903526	0.110024141544296	2.73212143278052e-05	0.00193889551012991	2.73212143278052e-05	0.00142824003175699	NA	"abundance"	63	63
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;__"	"leachate"	".Q"	"leachate.Q"	1.43986089423783	-0.183503631298142	0.347842901464466	2.94945154281872e-05	0.00205881388021674	2.94945154281872e-05	0.00151571814878413	NA	"abundance"	63	55
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__uncultured;s__uncultured_Oceanospirillaceae"	"hpf"	"hpf"	"hpf"	0.0426064275706522	-0.398672675903526	0.0835635406347404	3.2927554702958e-05	0.00226137948266444	3.2927554702958e-05	0.00166393909765614	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio_mediterranei"	"hpf"	"hpf"	"hpf"	-1.03464631505505	-0.398672675903526	0.134002386712347	4.10284512487434e-05	0.00277300230820872	4.10284512487434e-05	0.00203931580633098	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_III;g__Clade_III;__"	"hpf"	"hpf"	"hpf"	-0.971187157212668	-0.398672675903526	0.118503045525916	4.23386029756525e-05	0.00281684017922388	4.23386029756525e-05	0.00207049426164804	NA	"abundance"	63	63
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;__"	"hpf"	"hpf"	"hpf"	0.37842654138056	-0.398672675903526	0.168133555806557	7.12508097946007e-05	0.00466747612469861	0.000142496542911305	0.0066469156631858	NA	"abundance"	63	47
"d__Bacteria;p__Firmicutes;c__Bacilli;o__Exiguobacterales;f__Exiguobacteraceae;g__Exiguobacterium;__"	"hpf"	"hpf"	"hpf"	-1.27961338591218	-0.398672675903526	0.17699812112716	8.28762331696894e-05	0.00534677273994754	0.000165745597869355	0.00761425231424065	NA	"abundance"	63	30
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_ganghwensis"	"hpf"	"hpf"	"hpf"	2.21853064118862	-0.155594208870977	0.607616843521905	9.4582484706951e-05	0.00601092865495817	1.90916309095676e-05	0.00107195972070017	NA	"prevalence"	63	50
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_I;g__Clade_Ia;__"	"hpf"	"hpf"	"hpf"	-1.04984279697199	-0.398672675903526	0.147026199091727	9.67274053015993e-05	0.00605684252609132	9.67274053015993e-05	0.00465519829959443	NA	"abundance"	63	60
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Marinomonadaceae;g__Marinomonas;__"	"hpf"	"hpf"	"hpf"	-0.00883757735123656	-0.398672675903526	0.0777833435321176	0.000102111000346088	0.00630128463005278	0.000102111000346088	0.00483750864139591	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__uncultured;s__gamma_proteobacterium"	"hpf"	"hpf"	"hpf"	1.96082434259801	-0.155594208870977	0.549511912902931	0.000117610392652345	0.00715407217019552	0.000235206953100231	0.0104874629676456	NA	"prevalence"	63	14
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__"	"hpf"	"hpf"	"hpf"	1.67606394029222	-0.155594208870977	0.478571360144864	0.000131203191106488	0.00786849560185108	9.16604102604427e-10	1.38957181954831e-07	NA	"prevalence"	63	47
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;g__Terasakiella;s__Terasakiella_pusilla"	"hpf"	"hpf"	"hpf"	1.06027259580289	-0.155594208870977	0.31713233582688	0.000134765603832632	0.00796988807110202	0.000269513045897287	0.0118429500747909	NA	"prevalence"	63	42
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio_fortis"	"hpf"	"hpf"	"hpf"	0.0458944945783292	-0.398672675903526	0.100320596459923	0.000215415317365873	0.0125649098814231	0.000215415317365873	0.0097483468993034	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Donghicola;s__Donghicola_tyrosinivorans"	"hpf"	"hpf"	"hpf"	0.148280270325549	-0.398672675903526	0.131900368967113	0.000328965228876825	0.0189288370886151	0.000657822239631839	0.0273221511036128	NA	"abundance"	63	56
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Corallomonas;s__Corallomonas_stylophorae"	"hpf"	"hpf"	"hpf"	-1.2624476636812	-0.398672675903526	0.216958575346728	0.000369922017014239	0.0210017059792884	0.000369922017014239	0.0160229079369596	NA	"abundance"	63	47
"d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;__"	"hpf"	"hpf"	"hpf"	0.457880796989	-0.398672675903526	0.210964900174181	0.00038452991446193	0.0213267515784122	0.000768911965668743	0.0315046091879409	NA	"abundance"	63	40
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__"	"hpf"	"hpf"	"hpf"	1.67384911189522	-0.155594208870977	0.514956490614474	0.000385664601112667	0.0213267515784122	5.90098782967696e-07	4.70836713146857e-05	NA	"prevalence"	63	49
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae;g__Oleiphilus;s__Oleiphilus_sp."	"hpf"	"hpf"	"hpf"	0.650155099340781	-0.398672675903526	0.269869181568226	0.000395484135397656	0.0215893775451695	0.000790811863093961	0.0319698875853452	NA	"abundance"	63	54
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;__;__"	"hpf"	"hpf"	"hpf"	1.05351732422144	-0.155594208870977	0.341385333576928	0.000415576459564804	0.0223990451243916	1.06007775790769e-05	0.000655950155505328	NA	"prevalence"	63	43
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;g__uncultured;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	1.01323992226257	-0.155594208870977	0.332237860793888	0.000451874069466784	0.0240509973473696	2.0480773023435e-05	0.00111354457944972	NA	"prevalence"	63	39
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter;__"	"hpf"	"hpf"	"hpf"	-1.49410685897803	-0.155594208870977	0.382549205969407	0.000480606510869785	0.0252644755960932	0.00096098203912128	0.0378402278261782	NA	"prevalence"	63	37
